signal id;x;y;time;signal state
573;652947.2611958925;4946850.506430621;22857.0;RED
184;652965.8020270551;4946861.410030423;22877.0;RED
584;652948.6835875768;4946890.48112624;22877.0;GREEN
584;652948.6835875768;4946890.48112624;22897.0;RED
996;652930.48750213;4946880.182705872;22897.0;GREEN
573;652947.2611958925;4946850.506430621;22917.0;GREEN
996;652930.48750213;4946880.182705872;22917.0;RED
184;652965.8020270551;4946861.410030423;22937.0;GREEN
573;652947.2611958925;4946850.506430621;22937.0;RED
184;652965.8020270551;4946861.410030423;22957.0;RED
584;652948.6835875768;4946890.48112624;22957.0;GREEN
584;652948.6835875768;4946890.48112624;22977.0;RED
996;652930.48750213;4946880.182705872;22977.0;GREEN
573;652947.2611958925;4946850.506430621;22997.0;GREEN
996;652930.48750213;4946880.182705872;22997.0;RED
184;652965.8020270551;4946861.410030423;23017.0;GREEN
573;652947.2611958925;4946850.506430621;23017.0;RED
184;652965.8020270551;4946861.410030423;23037.0;RED
584;652948.6835875768;4946890.48112624;23037.0;GREEN
584;652948.6835875768;4946890.48112624;23057.0;RED
996;652930.48750213;4946880.182705872;23057.0;GREEN
573;652947.2611958925;4946850.506430621;23077.0;GREEN
996;652930.48750213;4946880.182705872;23077.0;RED
184;652965.8020270551;4946861.410030423;23097.0;GREEN
573;652947.2611958925;4946850.506430621;23097.0;RED
184;652965.8020270551;4946861.410030423;23117.0;RED
584;652948.6835875768;4946890.48112624;23117.0;GREEN
584;652948.6835875768;4946890.48112624;23137.0;RED
996;652930.48750213;4946880.182705872;23137.0;GREEN
573;652947.2611958925;4946850.506430621;23157.0;GREEN
996;652930.48750213;4946880.182705872;23157.0;RED
184;652965.8020270551;4946861.410030423;23177.0;GREEN
573;652947.2611958925;4946850.506430621;23177.0;RED
184;652965.8020270551;4946861.410030423;23197.0;RED
584;652948.6835875768;4946890.48112624;23197.0;GREEN
584;652948.6835875768;4946890.48112624;23217.0;RED
996;652930.48750213;4946880.182705872;23217.0;GREEN
573;652947.2611958925;4946850.506430621;23237.0;GREEN
996;652930.48750213;4946880.182705872;23237.0;RED
184;652965.8020270551;4946861.410030423;23257.0;GREEN
573;652947.2611958925;4946850.506430621;23257.0;RED
184;652965.8020270551;4946861.410030423;23277.0;RED
584;652948.6835875768;4946890.48112624;23277.0;GREEN
584;652948.6835875768;4946890.48112624;23297.0;RED
996;652930.48750213;4946880.182705872;23297.0;GREEN
573;652947.2611958925;4946850.506430621;23317.0;GREEN
996;652930.48750213;4946880.182705872;23317.0;RED
184;652965.8020270551;4946861.410030423;23337.0;GREEN
573;652947.2611958925;4946850.506430621;23337.0;RED
184;652965.8020270551;4946861.410030423;23357.0;RED
584;652948.6835875768;4946890.48112624;23357.0;GREEN
584;652948.6835875768;4946890.48112624;23377.0;RED
996;652930.48750213;4946880.182705872;23377.0;GREEN
573;652947.2611958925;4946850.506430621;23397.0;GREEN
996;652930.48750213;4946880.182705872;23397.0;RED
184;652965.8020270551;4946861.410030423;23417.0;GREEN
573;652947.2611958925;4946850.506430621;23417.0;RED
184;652965.8020270551;4946861.410030423;23437.0;RED
584;652948.6835875768;4946890.48112624;23437.0;GREEN
584;652948.6835875768;4946890.48112624;23457.0;RED
996;652930.48750213;4946880.182705872;23457.0;GREEN
573;652947.2611958925;4946850.506430621;23477.0;GREEN
996;652930.48750213;4946880.182705872;23477.0;RED
184;652965.8020270551;4946861.410030423;23497.0;GREEN
573;652947.2611958925;4946850.506430621;23497.0;RED
184;652965.8020270551;4946861.410030423;23517.0;RED
584;652948.6835875768;4946890.48112624;23517.0;GREEN
584;652948.6835875768;4946890.48112624;23537.0;RED
996;652930.48750213;4946880.182705872;23537.0;GREEN
573;652947.2611958925;4946850.506430621;23557.0;GREEN
996;652930.48750213;4946880.182705872;23557.0;RED
184;652965.8020270551;4946861.410030423;23577.0;GREEN
573;652947.2611958925;4946850.506430621;23577.0;RED
184;652965.8020270551;4946861.410030423;23597.0;RED
584;652948.6835875768;4946890.48112624;23597.0;GREEN
584;652948.6835875768;4946890.48112624;23617.0;RED
996;652930.48750213;4946880.182705872;23617.0;GREEN
573;652947.2611958925;4946850.506430621;23637.0;GREEN
996;652930.48750213;4946880.182705872;23637.0;RED
184;652965.8020270551;4946861.410030423;23657.0;GREEN
573;652947.2611958925;4946850.506430621;23657.0;RED
184;652965.8020270551;4946861.410030423;23677.0;RED
584;652948.6835875768;4946890.48112624;23677.0;GREEN
584;652948.6835875768;4946890.48112624;23697.0;RED
996;652930.48750213;4946880.182705872;23697.0;GREEN
573;652947.2611958925;4946850.506430621;23717.0;GREEN
996;652930.48750213;4946880.182705872;23717.0;RED
184;652965.8020270551;4946861.410030423;23737.0;GREEN
573;652947.2611958925;4946850.506430621;23737.0;RED
184;652965.8020270551;4946861.410030423;23757.0;RED
584;652948.6835875768;4946890.48112624;23757.0;GREEN
584;652948.6835875768;4946890.48112624;23777.0;RED
996;652930.48750213;4946880.182705872;23777.0;GREEN
573;652947.2611958925;4946850.506430621;23797.0;GREEN
996;652930.48750213;4946880.182705872;23797.0;RED
184;652965.8020270551;4946861.410030423;23817.0;GREEN
573;652947.2611958925;4946850.506430621;23817.0;RED
184;652965.8020270551;4946861.410030423;23837.0;RED
584;652948.6835875768;4946890.48112624;23837.0;GREEN
584;652948.6835875768;4946890.48112624;23857.0;RED
996;652930.48750213;4946880.182705872;23857.0;GREEN
573;652947.2611958925;4946850.506430621;23877.0;GREEN
996;652930.48750213;4946880.182705872;23877.0;RED
184;652965.8020270551;4946861.410030423;23897.0;GREEN
573;652947.2611958925;4946850.506430621;23897.0;RED
184;652965.8020270551;4946861.410030423;23917.0;RED
584;652948.6835875768;4946890.48112624;23917.0;GREEN
584;652948.6835875768;4946890.48112624;23937.0;RED
996;652930.48750213;4946880.182705872;23937.0;GREEN
573;652947.2611958925;4946850.506430621;23957.0;GREEN
996;652930.48750213;4946880.182705872;23957.0;RED
184;652965.8020270551;4946861.410030423;23977.0;GREEN
573;652947.2611958925;4946850.506430621;23977.0;RED
184;652965.8020270551;4946861.410030423;23997.0;RED
584;652948.6835875768;4946890.48112624;23997.0;GREEN
584;652948.6835875768;4946890.48112624;24017.0;RED
996;652930.48750213;4946880.182705872;24017.0;GREEN
573;652947.2611958925;4946850.506430621;24037.0;GREEN
996;652930.48750213;4946880.182705872;24037.0;RED
184;652965.8020270551;4946861.410030423;24057.0;GREEN
573;652947.2611958925;4946850.506430621;24057.0;RED
184;652965.8020270551;4946861.410030423;24077.0;RED
584;652948.6835875768;4946890.48112624;24077.0;GREEN
584;652948.6835875768;4946890.48112624;24097.0;RED
996;652930.48750213;4946880.182705872;24097.0;GREEN
573;652947.2611958925;4946850.506430621;24117.0;GREEN
996;652930.48750213;4946880.182705872;24117.0;RED
184;652965.8020270551;4946861.410030423;24137.0;GREEN
573;652947.2611958925;4946850.506430621;24137.0;RED
184;652965.8020270551;4946861.410030423;24157.0;RED
584;652948.6835875768;4946890.48112624;24157.0;GREEN
584;652948.6835875768;4946890.48112624;24177.0;RED
996;652930.48750213;4946880.182705872;24177.0;GREEN
573;652947.2611958925;4946850.506430621;24197.0;GREEN
996;652930.48750213;4946880.182705872;24197.0;RED
184;652965.8020270551;4946861.410030423;24217.0;GREEN
573;652947.2611958925;4946850.506430621;24217.0;RED
184;652965.8020270551;4946861.410030423;24237.0;RED
584;652948.6835875768;4946890.48112624;24237.0;GREEN
584;652948.6835875768;4946890.48112624;24257.0;RED
996;652930.48750213;4946880.182705872;24257.0;GREEN
573;652947.2611958925;4946850.506430621;24277.0;GREEN
996;652930.48750213;4946880.182705872;24277.0;RED
184;652965.8020270551;4946861.410030423;24297.0;GREEN
573;652947.2611958925;4946850.506430621;24297.0;RED
184;652965.8020270551;4946861.410030423;24317.0;RED
584;652948.6835875768;4946890.48112624;24317.0;GREEN
584;652948.6835875768;4946890.48112624;24337.0;RED
996;652930.48750213;4946880.182705872;24337.0;GREEN
573;652947.2611958925;4946850.506430621;24357.0;GREEN
996;652930.48750213;4946880.182705872;24357.0;RED
184;652965.8020270551;4946861.410030423;24377.0;GREEN
573;652947.2611958925;4946850.506430621;24377.0;RED
184;652965.8020270551;4946861.410030423;24397.0;RED
584;652948.6835875768;4946890.48112624;24397.0;GREEN
584;652948.6835875768;4946890.48112624;24417.0;RED
996;652930.48750213;4946880.182705872;24417.0;GREEN
573;652947.2611958925;4946850.506430621;24437.0;GREEN
996;652930.48750213;4946880.182705872;24437.0;RED
184;652965.8020270551;4946861.410030423;24457.0;GREEN
573;652947.2611958925;4946850.506430621;24457.0;RED
184;652965.8020270551;4946861.410030423;24477.0;RED
584;652948.6835875768;4946890.48112624;24477.0;GREEN
584;652948.6835875768;4946890.48112624;24497.0;RED
996;652930.48750213;4946880.182705872;24497.0;GREEN
573;652947.2611958925;4946850.506430621;24517.0;GREEN
996;652930.48750213;4946880.182705872;24517.0;RED
184;652965.8020270551;4946861.410030423;24537.0;GREEN
573;652947.2611958925;4946850.506430621;24537.0;RED
184;652965.8020270551;4946861.410030423;24557.0;RED
584;652948.6835875768;4946890.48112624;24557.0;GREEN
584;652948.6835875768;4946890.48112624;24577.0;RED
996;652930.48750213;4946880.182705872;24577.0;GREEN
573;652947.2611958925;4946850.506430621;24597.0;GREEN
996;652930.48750213;4946880.182705872;24597.0;RED
184;652965.8020270551;4946861.410030423;24617.0;GREEN
573;652947.2611958925;4946850.506430621;24617.0;RED
184;652965.8020270551;4946861.410030423;24637.0;RED
584;652948.6835875768;4946890.48112624;24637.0;GREEN
584;652948.6835875768;4946890.48112624;24657.0;RED
996;652930.48750213;4946880.182705872;24657.0;GREEN
573;652947.2611958925;4946850.506430621;24677.0;GREEN
996;652930.48750213;4946880.182705872;24677.0;RED
184;652965.8020270551;4946861.410030423;24697.0;GREEN
573;652947.2611958925;4946850.506430621;24697.0;RED
184;652965.8020270551;4946861.410030423;24717.0;RED
584;652948.6835875768;4946890.48112624;24717.0;GREEN
584;652948.6835875768;4946890.48112624;24737.0;RED
996;652930.48750213;4946880.182705872;24737.0;GREEN
573;652947.2611958925;4946850.506430621;24757.0;GREEN
996;652930.48750213;4946880.182705872;24757.0;RED
184;652965.8020270551;4946861.410030423;24777.0;GREEN
573;652947.2611958925;4946850.506430621;24777.0;RED
184;652965.8020270551;4946861.410030423;24797.0;RED
584;652948.6835875768;4946890.48112624;24797.0;GREEN
584;652948.6835875768;4946890.48112624;24817.0;RED
996;652930.48750213;4946880.182705872;24817.0;GREEN
573;652947.2611958925;4946850.506430621;24837.0;GREEN
996;652930.48750213;4946880.182705872;24837.0;RED
184;652965.8020270551;4946861.410030423;24857.0;GREEN
573;652947.2611958925;4946850.506430621;24857.0;RED
184;652965.8020270551;4946861.410030423;24877.0;RED
584;652948.6835875768;4946890.48112624;24877.0;GREEN
584;652948.6835875768;4946890.48112624;24897.0;RED
996;652930.48750213;4946880.182705872;24897.0;GREEN
573;652947.2611958925;4946850.506430621;24917.0;GREEN
